pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_2.started,Fixation.started,Fixation.stopped,Line1.started,Line2.started,Line3.started,Line4.started,Probe.started,key_resp_2.started,routine_2.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,,,,,23,3,95,2,981.63574290002,,,,,,,,,,,,,,,,981.6217931000283,981.63574290002,982.6348788000178,982.6348788000178,982.6348788000178,982.6348788000178,982.6348788000178,983.6339666999993,983.6339666999993,984.8013557000086,c,1,1.1545910999993794,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,24,0,96,2,984.8162265000283,,,,,,,,,,,,,,,,984.8032700000331,984.8162265000283,985.8155200000037,985.8155200000037,985.8155200000037,985.8155200000037,985.8155200000037,986.8146037000115,986.8146037000115,988.2822213000036,c,1,1.4625259999884292,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,24,1,97,1,988.2970861999784,,,,,,,,,,,,,,,,988.2840415000101,988.2970861999784,989.2962117000134,989.2962117000134,989.2962117000134,989.2962117000134,989.2962117000134,990.2951852999977,990.2951852999977,991.8956412000116,z,0,1.597708599991165,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,24,2,98,2,991.910275799979,,,,,,,,,,,,,,,,991.8979550999939,991.910275799979,992.9095888999873,992.9095888999873,992.9095888999873,992.9095888999873,992.9095888999873,993.9088200000115,993.9088200000115,994.8935088000144,c,1,0.9770348999882117,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,24,3,99,3,994.907833300007,,,,,,,,,,,,,,,,994.8954764999798,994.907833300007,995.9071014000219,995.9071014000219,995.9071014000219,995.9071014000219,995.9071014000219,996.9061737000011,996.9061737000011,998.8060993999825,x,0,1.8977164000389166,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,25,0,100,2,998.8215010000276,,,,,,,,,,,,,,,,998.8079540000181,998.8215010000276,999.8207273000153,999.8207273000153,999.8207273000153,999.8207273000153,999.8207273000153,1000.8201230000122,1000.8201230000122,1001.637080000015,c,1,0.8105721999891102,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,25,1,101,1,1001.6523150000139,,,,,,,,,,,,,,,,1001.6394297999796,1001.6523150000139,1002.6515110000037,1002.6515110000037,1002.6515110000037,1002.6515110000037,1002.6515110000037,1003.6508598999935,1003.6508598999935,1006.333458499983,z,0,2.6657401000265963,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,25,2,102,0,1006.3484424999915,,,,,,,,,,,,,,,,1006.3353413000004,1006.3484424999915,1007.347638599982,1007.347638599982,1007.347638599982,1007.347638599982,1007.347638599982,1008.3468663999811,1008.3468663999811,1012.7946923000272,v,0,4.444744699983858,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,25,3,103,2,1012.810223700013,,,,,,,,,,,,,,,,1012.7964421000215,1012.810223700013,1013.8261181000271,1013.8093324999791,1013.8093324999791,1013.8093324999791,1013.8093324999791,1014.8083435000153,1014.8083435000153,1016.8751828999957,c,1,2.0522098999936134,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,26,0,104,2,1016.8900444000028,,,,,,,,,,,,,,,,1016.8770853999886,1016.8900444000028,1017.889060800022,1017.889060800022,1017.889060800022,1017.889060800022,1017.889060800022,1018.8883509000298,1018.8883509000298,1019.6390642999904,c,1,0.7435536999837495,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,26,1,105,2,1019.6543764999951,,,,,,,,,,,,,,,,1019.6408970000339,1019.6543764999951,1020.6536477000336,1020.6536477000336,1020.6536477000336,1020.6536477000336,1020.6536477000336,1021.6527632999932,1021.6527632999932,1022.5038471000153,c,1,0.8459959999890998,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,26,2,106,0,1022.5186561000301,,,,,,,,,,,,,,,,1022.5056580000091,1022.5186561000301,1023.5179320999887,1023.5179320999887,1023.5179320999887,1023.5179320999887,1023.5179320999887,1024.5172932000132,1024.5172932000132,1025.6838324000128,v,0,1.1515114000067115,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,26,3,107,2,1025.6993892000173,,,,,,,,,,,,,,,,1025.6855819000048,1025.6993892000173,1026.6987951000337,1026.6987951000337,1026.6987951000337,1026.6987951000337,1026.6987951000337,1027.697854500031,1027.697854500031,1030.5971426999895,c,1,2.8881565000046976,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,27,0,108,2,1030.6123045000131,,,,,,,,,,,,,,,,1030.599381899985,1030.6123045000131,1031.6112881000154,1031.6112881000154,1031.6112881000154,1031.6112881000154,1031.6112881000154,1032.6104393000132,1032.6104393000132,1033.9273860999965,c,1,1.3044907000148669,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,27,1,109,1,1033.9427603000076,,,,,,,,,,,,,,,,1033.929545400024,1033.9427603000076,1034.941851600015,1034.941851600015,1034.941851600015,1034.941851600015,1034.941851600015,1035.941321099992,1035.941321099992,1037.7408860999858,z,0,1.7885820999508724,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,27,2,110,0,1037.756346500013,,,,,,,,,,,,,,,,1037.7426156000001,1037.756346500013,1038.7553646999877,1038.7553646999877,1038.7553646999877,1038.7553646999877,1038.7553646999877,1039.7546463999897,1039.7546463999897,1040.9386835999903,v,0,1.1691184000228532,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,27,3,111,2,1040.9537925000186,,,,,,,,,,,,,,,,1040.9406312999781,1040.9537925000186,1041.9528714999906,1041.9528714999906,1041.9528714999906,1041.9528714999906,1041.9528714999906,1042.9520269000204,1042.9520269000204,1044.2524450999917,c,1,1.2843858000123873,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,28,0,112,1,1044.2674768000143,,,,,,,,,,,,,,,,1044.2547416000161,1044.2674768000143,1045.266683200025,1045.266683200025,1045.266683200025,1045.266683200025,1045.266683200025,1046.2653771000332,1046.2653771000332,1047.8657621000311,z,0,1.590561399993021,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,28,1,113,2,1047.8813529000035,,,,,,,,,,,,,,,,1047.8675659000291,1047.8813529000035,1048.8804893000051,1048.8804893000051,1048.8804893000051,1048.8804893000051,1048.8804893000051,1049.879594500002,1049.879594500002,1051.8298963999841,c,1,1.9449561999645084,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,28,2,114,2,1051.844711599988,,,,,,,,,,,,,,,,1051.8317278000177,1051.844711599988,1052.8439249999938,1052.8439249999938,1052.8439249999938,1052.8439249999938,1052.8439249999938,1053.8431670999853,1053.8431670999853,1055.1775589000317,c,1,1.3320204999763519,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,28,3,115,1,1055.1919833000284,,,,,,,,,,,,,,,,1055.1797998999828,1055.1919833000284,1056.1912010000087,1056.1912010000087,1056.1912010000087,1056.1912010000087,1056.1912010000087,1057.190195699979,1057.190195699979,1058.041016699979,z,0,0.8460748000070453,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,29,0,116,1,1058.0561642000102,,,,,,,,,,,,,,,,1058.042893500009,1058.0561642000102,1059.0551447999896,1059.0551447999896,1059.0551447999896,1059.0551447999896,1059.0551447999896,1060.0543401000323,1060.0543401000323,1062.0206724000163,z,0,1.948948300036136,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,29,1,117,3,1062.0364730000147,,,,,,,,,,,,,,,,1062.0223641000339,1062.0364730000147,1063.035520000034,1063.035520000034,1063.035520000034,1063.035520000034,1063.035520000034,1064.0345807999838,1064.0345807999838,1065.4686596000101,x,0,1.4293576999916695,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,29,2,118,0,1065.4833916000207,,,,,,,,,,,,,,,,1065.4706103000208,1065.4833916000207,1066.4827657000278,1066.4827657000278,1066.4827657000278,1066.4827657000278,1066.4827657000278,1067.4817851000116,1067.4817851000116,1068.7155815000297,v,0,1.229199499997776,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,29,3,119,1,1068.7307870999794,,,,,,,,,,,,,,,,1068.717379699985,1068.7307870999794,1069.7299295000266,1069.7299295000266,1069.7299295000266,1069.7299295000266,1069.7299295000266,1070.729084199993,1070.729084199993,1072.262388000032,z,0,1.5257668999838643,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,30,0,120,1,1072.2778270000126,,,,,,,,,,,,,,,,1072.2642272000085,1072.2778270000126,1073.277308800025,1073.277308800025,1073.277308800025,1073.277308800025,1073.277308800025,1074.2761986000114,1074.2761986000114,1075.2599499999778,z,0,0.9757359999930486,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,30,1,121,3,1075.275451100024,,,,,,,,,,,,,,,,1075.2615780999768,1075.275451100024,1076.2745446999907,1076.2745446999907,1076.2745446999907,1076.2745446999907,1076.2745446999907,1077.273918299994,1077.273918299994,1078.2905213999911,x,0,1.0043626999831758,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,30,2,122,3,1078.3062146999873,,,,,,,,,,,,,,,,1078.2927606999874,1078.3062146999873,1079.305443899997,1079.305443899997,1079.305443899997,1079.305443899997,1079.305443899997,1080.304602499993,1080.304602499993,1084.2695969000342,x,0,3.951126799976919,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,30,3,123,3,1084.284419499978,,,,,,,,,,,,,,,,1084.2714528000215,1084.284419499978,1085.2837656000047,1085.2837656000047,1085.2837656000047,1085.2837656000047,1085.2837656000047,1086.2828164999955,1086.2828164999955,1086.9834597000154,x,0,0.6833151999744587,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,31,0,124,1,1086.9990489999764,,,,,,,,,,,,,,,,1086.9853740999824,1086.9990489999764,1087.9983427000116,1087.9983427000116,1087.9983427000116,1087.9983427000116,1087.9983427000116,1088.9972999999882,1088.9972999999882,1090.5478274999768,z,0,1.54161600000225,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,31,1,125,3,1090.5629382000188,,,,,,,,,,,,,,,,1090.5496585000074,1090.5629382000188,1091.5620069000288,1091.5620069000288,1091.5620069000288,1091.5620069000288,1091.5620069000288,1092.561212300032,1092.561212300032,1093.462090099987,x,0,0.8938775000278838,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,31,2,126,1,1093.4768546000123,,,,,,,,,,,,,,,,1093.4638992000255,1093.4768546000123,1094.47601079999,1094.47601079999,1094.47601079999,1094.47601079999,1094.47601079999,1095.4751980000292,1095.4751980000292,1096.3092843000195,z,0,0.8215699000284076,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,31,3,127,1,1096.3244732000167,,,,,,,,,,,,,,,,1096.3112081,1096.3244732000167,1097.323818999983,1097.323818999983,1097.323818999983,1097.323818999983,1097.323818999983,1098.3230389999808,1098.3230389999808,1099.057161499979,z,0,0.7253113000188023,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,32,0,128,0,1099.0722327000112,,,,,,,,,,,,,,,,1099.0590999000124,1099.0722327000112,1100.07155719999,1100.07155719999,1100.07155719999,1100.07155719999,1100.07155719999,1101.0706183000002,1101.0706183000002,1102.254971300019,v,0,1.1754306000075303,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,32,1,129,1,1102.2697686000029,,,,,,,,,,,,,,,,1102.25688120001,1102.2697686000029,1103.2689385000267,1103.2689385000267,1103.2689385000267,1103.2689385000267,1103.2689385000267,1104.2680224999785,1104.2680224999785,1105.1356282000197,z,0,0.8613529999856837,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,32,2,130,0,1105.1507979999878,,,,,,,,,,,,,,,,1105.1379235999775,1105.1507979999878,1106.1500356000033,1106.1500356000033,1106.1500356000033,1106.1500356000033,1106.1500356000033,1107.1493205000297,1107.1493205000297,1108.6160264000064,v,0,1.4604285000241362,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,32,3,131,2,1108.6313060999964,,,,,,,,,,,,,,,,1108.6179258000338,1108.6313060999964,1109.6305655000033,1109.6305655000033,1109.6305655000033,1109.6305655000033,1109.6305655000033,1110.6296634000028,1110.6296634000028,1111.7970760000171,c,1,1.1536625000298955,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,33,0,132,2,1111.81206929998,,,,,,,,,,,,,,,,1111.798914599989,1111.81206929998,1112.8110574000166,1112.8110574000166,1112.8110574000166,1112.8110574000166,1112.8110574000166,1113.81032400002,1113.81032400002,1114.460974799993,c,1,0.6391742999549024,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,33,1,133,2,1114.4764565000078,,,,,,,,,,,,,,,,1114.462778199988,1114.4764565000078,1115.4756778000155,1115.4756778000155,1115.4756778000155,1115.4756778000155,1115.4756778000155,1116.4749911000254,1116.4749911000254,1116.9926404000144,c,1,0.5014152000076137,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,33,2,134,0,1117.0075997000095,,,,,,,,,,,,,,,,1116.9944902000134,1117.0075997000095,1118.0068244999857,1118.0068244999857,1118.0068244999857,1118.0068244999857,1118.0068244999857,1119.005962299998,1119.005962299998,1121.9883812000044,v,0,2.9695356999873184,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,33,3,135,2,1122.0034851999953,,,,,,,,,,,,,,,,1121.9902904999908,1122.0034851999953,1123.0026054999908,1123.0026054999908,1123.0026054999908,1123.0026054999908,1123.0026054999908,1124.001938899979,1124.001938899979,1125.5691165000317,c,1,1.5626029000268318,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,34,0,136,3,1125.5840086999815,,,,,,,,,,,,,,,,1125.570960699988,1125.5840086999815,1126.5834203999839,1126.5834203999839,1126.5834203999839,1126.5834203999839,1126.5834203999839,1127.582346500014,1127.582346500014,1128.8325681000133,x,0,1.236559999990277,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,34,1,137,1,1128.8477106000064,,,,,,,,,,,,,,,,1128.8342408000026,1128.8477106000064,1129.8472310000216,1129.8472310000216,1129.8472310000216,1129.8472310000216,1129.8472310000216,1130.846203699999,1130.846203699999,1132.4962922999985,z,0,1.6392246999894269,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,34,2,138,1,1132.5117084999802,,,,,,,,,,,,,,,,1132.498114600021,1132.5117084999802,1133.5108568000142,1133.5108568000142,1133.5108568000142,1133.5108568000142,1133.5108568000142,1134.5100397000206,1134.5100397000206,1135.493656000006,z,0,0.9696829000022262,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,34,3,139,0,1135.5093655000092,,,,,,,,,,,,,,,,1135.4952440999914,1135.5093655000092,1136.5087008000119,1136.5087008000119,1136.5087008000119,1136.5087008000119,1136.5087008000119,1137.5076302000089,1137.5076302000089,1138.7245696000173,v,0,1.2069512999732979,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,35,0,140,1,1138.7398255000007,,,,,,,,,,,,,,,,1138.7262440000195,1138.7398255000007,1139.738827400026,1139.738827400026,1139.738827400026,1139.738827400026,1139.738827400026,1140.7381011000252,1140.7381011000252,1141.9222561999923,z,0,1.1788311999989673,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,35,1,141,1,1141.937248400005,,,,,,,,,,,,,,,,1141.9238484000089,1141.937248400005,1142.9364424999803,1142.9364424999803,1142.9364424999803,1142.9364424999803,1142.9364424999803,1143.9355347999954,1143.9355347999954,1144.7861582000041,z,0,0.8425330999889411,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,35,2,142,0,1144.8016783000203,,,,,,,,,,,,,,,,1144.7879926000023,1144.8016783000203,1145.800942700007,1145.800942700007,1145.800942700007,1145.800942700007,1145.800942700007,1146.799953299982,1146.799953299982,1148.0333970999927,v,0,1.2232577999820933,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,35,3,143,0,1148.0490782000124,,,,,,,,,,,,,,,,1148.0353491000133,1148.0490782000124,1149.0480864000274,1149.0480864000274,1149.0480864000274,1149.0480864000274,1149.0480864000274,1150.0474069000338,1150.0474069000338,1151.780700800009,v,0,1.7294503999873996,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,36,0,144,1,1151.7957849000231,,,,,,,,,,,,,,,,1151.7825952999992,1151.7957849000231,1152.7950249999994,1152.7950249999994,1152.7950249999994,1152.7950249999994,1152.7950249999994,1153.794508800027,1153.794508800027,1154.5948930000304,z,0,0.7882647999795154,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,36,1,145,0,1154.610467099992,,,,,,,,,,,,,,,,1154.5968195000314,1154.610467099992,1155.6093777000206,1155.6093777000206,1155.6093777000206,1155.6093777000206,1155.6093777000206,1156.6085311999777,1156.6085311999777,1157.5589474000153,v,0,0.946541499986779,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,36,2,146,2,1157.5741074000252,,,,,,,,,,,,,,,,1157.5605224000174,1157.5741074000252,1158.5734483000124,1158.5734483000124,1158.5734483000124,1158.5734483000124,1158.5734483000124,1159.572608700022,1159.572608700022,1160.2907113999827,c,1,0.708622700010892,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,36,3,147,2,1160.3056408999837,,,,,,,,,,,,,,,,1160.292642400018,1160.3056408999837,1161.3048967000213,1161.3048967000213,1161.3048967000213,1161.3048967000213,1161.3048967000213,1162.3038094000076,1162.3038094000076,1162.9881737999967,c,1,0.6775215999805368,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,37,0,148,3,1163.0031975000165,,,,,,,,,,,,,,,,1162.9904189999797,1163.0031975000165,1164.0024827999878,1164.0024827999878,1164.0024827999878,1164.0024827999878,1164.0024827999878,1165.0017952999915,1165.0017952999915,1165.785965099989,z,1,0.7702558999881148,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,37,1,149,2,1165.8009391999803,,,,,,,,,,,,,,,,1165.7877556000021,1165.8009391999803,1166.800326400029,1166.800326400029,1166.800326400029,1166.800326400029,1166.800326400029,1167.7993272999884,1167.7993272999884,1168.6004022000125,c,1,0.7908480999758467,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,37,2,150,3,1168.6150774999987,,,,,,,,,,,,,,,,1168.602072699985,1168.6150774999987,1169.6144392000278,1169.6144392000278,1169.6144392000278,1169.6144392000278,1169.6144392000278,1170.6134715999942,1170.6134715999942,1171.014800600009,x,0,0.39804719999665394,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,37,3,151,2,1171.0300499000004,,,,,,,,,,,,,,,,1171.017100500001,1171.0300499000004,1172.0292312999954,1172.0292312999954,1172.0292312999954,1172.0292312999954,1172.0292312999954,1173.0284463000135,1173.0284463000135,1173.4294945999864,c,1,0.39717200002633035,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,38,0,152,3,1173.4447184000164,,,,,,,,,,,,,,,,1173.431382299983,1173.4447184000164,1174.4438923000125,1174.4438923000125,1174.4438923000125,1174.4438923000125,1174.4438923000125,1175.4430479999864,1175.4430479999864,1175.9111014999798,x,0,0.4661496999906376,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,38,1,153,3,1175.9260708999936,,,,,,,,,,,,,,,,1175.9129935000092,1175.9260708999936,1176.9252019000123,1176.9252019000123,1176.9252019000123,1176.9252019000123,1176.9252019000123,1177.9243669999996,1177.9243669999996,1178.9748863999848,x,0,1.0349587999517098,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,38,2,154,3,1178.990394900029,,,,,,,,,,,,,,,,1178.9771305000177,1178.990394900029,1179.9894708999782,1179.9894708999782,1179.9894708999782,1179.9894708999782,1179.9894708999782,1180.9885239999858,1180.9885239999858,1181.3731841000263,x,0,0.3679868999752216,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,38,3,155,0,1181.3882684999844,,,,,,,,,,,,,,,,1181.3750743999844,1181.3882684999844,1182.3874483000254,1182.3874483000254,1182.3874483000254,1182.3874483000254,1182.3874483000254,1183.3865667000064,1183.3865667000064,1184.5701548000216,v,0,1.1682469000224955,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,39,0,156,3,1184.5854850999895,,,,,,,,,,,,,,,,1184.572015199985,1184.5854850999895,1185.5847609000048,1185.5847609000048,1185.5847609000048,1185.5847609000048,1185.5847609000048,1186.5839467000333,1186.5839467000333,1187.2351381999906,x,0,0.6473251999705099,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,39,1,157,2,1187.2497956000152,,,,,,,,,,,,,,,,1187.2369744000025,1187.2497956000152,1188.2492766000214,1188.2492766000214,1188.2492766000214,1188.2492766000214,1188.2492766000214,1189.2481654000003,1189.2481654000003,1190.1496664999868,c,1,0.8956211000331677,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,39,2,158,3,1190.1644677000004,,,,,,,,,,,,,,,,1190.1518526999862,1190.1644677000004,1191.1635271999985,1191.1635271999985,1191.1635271999985,1191.1635271999985,1191.1635271999985,1192.1627500000177,1192.1627500000177,1192.9798498000018,x,0,0.8118288000114262,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,39,3,159,2,1192.99525420001,,,,,,,,,,,,,,,,1192.9816197000328,1192.99525420001,1193.9943697000272,1193.9943697000272,1193.9943697000272,1193.9943697000272,1193.9943697000272,1194.9934933999903,1194.9934933999903,1195.4780566000263,v,0,0.46971179998945445,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,40,0,160,0,1195.4930331999785,,,,,,,,,,,,,,,,1195.4799174999935,1195.4930331999785,1196.492296100012,1196.492296100012,1196.492296100012,1196.492296100012,1196.492296100012,1197.4914003000013,1197.4914003000013,1198.4091478000046,c,0,0.909870499977842,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
