pos,corr_resp,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,1,0,4,1,13,3,55,3,2776.0972334999824,,2776.08256000001,2776.0972334999824,2777.093568799959,2777.093568799959,2777.093568799959,2777.093568799959,2777.093568799959,2778.0923206000007,2778.0923206000007,2778.477423799981,x,0,0.3735242999973707,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,14,0,56,0,2778.494916800002,,2778.4793886999832,2778.494916800002,2779.4777119999635,2779.4777119999635,2779.4777119999635,2779.4777119999635,2779.4918888999964,2780.490788199997,2780.490788199997,2780.609669699974,v,0,0.11684819997753948,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,14,1,57,1,2780.62661029998,,2780.6118612000137,2780.62661029998,2781.6233903999673,2781.6233903999673,2781.6233903999673,2781.6233903999673,2781.6233903999673,2782.622419499967,2782.622419499967,2782.8747166999965,z,0,0.24831559997983277,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,14,2,58,2,2782.8914151999634,,2782.8767202000017,2782.8914151999634,2783.887943800015,2783.887943800015,2783.887943800015,2783.887943800015,2783.887943800015,2784.8870580999646,2784.8870580999646,2785.0395144000067,c,1,0.15050139999948442,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,14,3,59,3,2785.056430299999,,2785.0412523999694,2785.056430299999,2786.053216099972,2786.053216099972,2786.053216099972,2786.053216099972,2786.053216099972,2787.052412399964,2787.052412399964,2787.2039300999604,x,0,0.14958409999962896,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,15,0,60,0,2787.2213595999638,,2787.2063146000146,2787.2213595999638,2788.2179966999684,2788.2179966999684,2788.2179966999684,2788.2179966999684,2788.2179966999684,2789.217873399961,2789.217873399961,2789.5203443999635,v,0,0.2993914000107907,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,15,1,61,1,2789.536312100012,,2789.5223020999692,2789.536312100012,2790.5331902999897,2790.5331902999897,2790.5331902999897,2790.5331902999897,2790.5331902999897,2791.531778100005,2791.531778100005,2791.701279699977,z,0,0.16702220001025125,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,15,2,62,2,2791.7179576999624,,2791.703138699988,2791.7179576999624,2792.7142363999737,2792.7142363999737,2792.7142363999737,2792.7142363999737,2792.7142363999737,2793.7132779000094,2793.7132779000094,2793.9984221999766,c,1,0.27186939999228343,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,15,3,63,3,2794.0159041999723,,2794.0002811999875,2794.0159041999723,2795.012419899984,2795.012419899984,2795.012419899984,2795.012419899984,2795.012419899984,2796.0114939999767,2796.0114939999767,2796.329426400014,x,0,0.30899890000000596,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,16,0,64,0,2796.3474866999895,,2796.331195499981,2796.3474866999895,2797.3300833000103,2797.3300833000103,2797.3300833000103,2797.3300833000103,2797.3440705999965,2798.343707199965,2798.343707199965,2798.9619435999775,v,0,0.615210699965246,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,16,1,65,1,2798.978633999999,,2798.9652295999695,2798.978633999999,2799.9749109999975,2799.9749109999975,2799.9749109999975,2799.9749109999975,2799.9749109999975,2800.9738189000054,2800.9738189000054,2801.008603299968,z,0,0.03132750000804663,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,16,2,66,2,2801.0262652999954,,2801.0104516000138,2801.0262652999954,2802.009340599994,2802.009340599994,2802.009340599994,2802.009340599994,2802.023237699992,2803.0223437999957,2803.0223437999957,2803.273434999981,c,1,0.23420989996520802,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,16,3,67,3,2803.291790999996,,2803.275383799977,2803.291790999996,2804.274061999982,2804.274061999982,2804.274061999982,2804.274061999982,2804.3047253999976,2805.287180299987,2805.287180299987,2805.5382271999842,x,0,0.2473011999973096,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,17,0,68,0,2805.5560504999594,,2805.5399765999755,2805.5560504999594,2806.539148300013,2806.539148300013,2806.539148300013,2806.539148300013,2806.5530043999897,2807.551973099995,2807.551973099995,2807.9032605999964,v,0,0.3404828999773599,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,17,1,69,1,2807.9210224999697,,2807.9045284999884,2807.9210224999697,2808.9038495999994,2808.9038495999994,2808.9038495999994,2808.9038495999994,2808.917329399963,2809.9166530999937,2809.9166530999937,2810.001582900004,z,0,0.07757740002125502,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,17,2,70,2,2810.0188865999808,,2810.0034345999593,2810.0188865999808,2811.0019184999983,2811.0019184999983,2811.0019184999983,2811.0019184999983,2811.0158089000033,2812.0150236999616,2812.0150236999616,2812.216658099962,c,1,0.18804809998255223,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,17,3,71,3,2812.23441689997,,2812.219119199959,2812.23441689997,2813.2335523999645,2813.2335523999645,2813.2335523999645,2813.2335523999645,2813.2475361999823,2814.2300831999746,2814.2300831999746,2814.248317699996,x,0,0.012826899997889996,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,18,0,72,0,2814.2659377999953,,2814.2504195999936,2814.2659377999953,2815.2486317000003,2815.2486317000003,2815.2486317000003,2815.2486317000003,2815.2623636999633,2816.261439199967,2816.261439199967,2816.6124692999874,v,0,0.3404342999565415,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,18,1,73,1,2816.6308097,,2816.614093799959,2816.6308097,2817.6130415999796,2817.6130415999796,2817.6130415999796,2817.6130415999796,2817.6437592,2818.6264202999882,2818.6264202999882,2819.2769225999946,z,0,0.6410170000162907,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,18,2,74,2,2819.2948513000156,,2819.278759800014,2819.2948513000156,2820.2780267999624,2820.2780267999624,2820.2780267999624,2820.2780267999624,2820.2916460999986,2821.2908398999716,2821.2908398999716,2821.5922879999853,c,1,0.29785590001847595,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,18,3,75,3,2821.6098678999697,,2821.593951399962,2821.6098678999697,2822.5924428,2822.5924428,2822.5924428,2822.5924428,2822.606329299975,2823.6055109999725,2823.6055109999725,2823.873909399961,x,0,0.2656538000446744,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,19,0,76,0,2823.8913397999713,,2823.875835499959,2823.8913397999713,2824.887915599975,2824.887915599975,2824.887915599975,2824.887915599975,2824.887915599975,2825.887070900004,2825.887070900004,2826.304423099966,v,0,0.40391319995978847,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,19,1,77,1,2826.322362100007,,2826.306315499998,2826.322362100007,2827.305046399997,2827.305046399997,2827.305046399997,2827.305046399997,2827.319209499983,2828.318131899985,2828.318131899985,2828.6196015999885,z,0,0.2843820999842137,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,19,2,78,2,2828.6375830000034,,2828.6215036999783,2828.6375830000034,2829.6341503000003,2829.6341503000003,2829.6341503000003,2829.6341503000003,2829.6341503000003,2830.633103800006,2830.633103800006,2831.799684299971,c,1,1.1547967999940738,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,19,3,79,3,2831.818364900013,,2831.801343099971,2831.818364900013,2832.8002112999675,2832.8002112999675,2832.8002112999675,2832.8002112999675,2832.8313134000055,2833.8138264999725,2833.8138264999725,2834.1313437999925,x,0,0.3117169000324793,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,20,0,80,0,2834.1493499999633,,2834.1329134000116,2834.1493499999633,2835.1321955999592,2835.1321955999592,2835.1321955999592,2835.1321955999592,2835.145975099993,2836.1451347999973,2836.1451347999973,2836.6460449000006,v,0,0.49539009999716654,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,20,1,81,1,2836.6638567000045,,2836.6478979999665,2836.6638567000045,2837.6466627999907,2837.6466627999907,2837.6466627999907,2837.6466627999907,2837.660903699987,2838.659701399971,2838.659701399971,2839.4771304999595,z,0,0.8016244000173174,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,20,2,82,2,2839.4950645999634,,2839.478954799997,2839.4950645999634,2840.477716399997,2840.477716399997,2840.477716399997,2840.477716399997,2840.49146499997,2841.49060119997,2841.49060119997,2841.7919903,c,1,0.29430150002008304,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,20,3,83,3,2841.8100745999836,,2841.7941466000048,2841.8100745999836,2842.792418199999,2842.792418199999,2842.792418199999,2842.792418199999,2842.806515700009,2843.8056947999867,2843.8056947999867,2844.039750900003,x,0,0.2173047999967821,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,21,0,84,0,2844.0581911999616,,2844.0416102000163,2844.0581911999616,2845.0406838000054,2845.0406838000054,2845.0406838000054,2845.0406838000054,2845.0545180999907,2846.0537509999704,2846.0537509999704,2846.1720582999988,v,0,0.11493069998687133,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,21,1,85,1,2846.189741900016,,2846.1742683000048,2846.189741900016,2847.1860209999722,2847.1860209999722,2847.1860209999722,2847.1860209999722,2847.1860209999722,2848.1852595999953,2848.1852595999953,2848.2532836999744,z,0,0.05576880002627149,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,21,2,86,2,2848.2713627999765,,2848.2551908000023,2848.2713627999765,2849.2541391999694,2849.2541391999694,2849.2541391999694,2849.2541391999694,2849.2679558999953,2850.2670239,2850.2670239,2850.4187291999697,c,1,0.1386761000030674,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,21,3,87,3,2850.4360633000033,,2850.42073839996,2850.4360633000033,2851.4190616999986,2851.4190616999986,2851.4190616999986,2851.4190616999986,2851.432564699964,2852.4315142999985,2852.4315142999985,2852.616659799998,x,0,0.18270509998546913,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,22,0,88,0,2852.634216799983,,2852.618535399961,2852.634216799983,2853.6170612999704,2853.6170612999704,2853.6170612999704,2853.6170612999704,2853.6308542999905,2854.6298051999765,2854.6298051999765,2854.897905699967,v,0,0.2555567999952473,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,22,1,89,1,2854.915868799959,,2854.899741799978,2854.915868799959,2855.898538300011,2855.898538300011,2855.898538300011,2855.898538300011,2855.912543100014,2856.9114583999617,2856.9114583999617,2857.4455813000095,z,0,0.5238609000225551,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,22,2,90,2,2857.4634804999805,,2857.44739679998,2857.4634804999805,2858.446756499994,2858.446756499994,2858.446756499994,2858.446756499994,2858.4602583000087,2859.4593171000015,2859.4593171000015,2859.660844099999,c,1,0.19434159999946132,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,22,3,91,3,2859.6782363000093,,2859.662750599964,2859.6782363000093,2860.6613071999745,2860.6613071999745,2860.6613071999745,2860.6613071999745,2860.6749723000103,2861.674030299997,2861.674030299997,2861.8424336999888,x,0,0.1654205999802798,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,23,0,92,0,2861.8602942000143,,2861.844842899998,2861.8602942000143,2862.8568210999947,2862.8568210999947,2862.8568210999947,2862.8568210999947,2862.8568210999947,2863.8559218000155,2863.8559218000155,2864.1571508999914,v,0,0.2986117000109516,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,23,1,93,1,2864.174383000005,,2864.158943599963,2864.174383000005,2865.1577293999726,2865.1577293999726,2865.1577293999726,2865.1577293999726,2865.1711267000064,2866.170376599999,2866.170376599999,2866.388842699991,z,0,0.21050490002380684,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,23,2,94,2,2866.4065649000113,,2866.3905813000165,2866.4065649000113,2867.403008399997,2867.403008399997,2867.403008399997,2867.403008399997,2867.403008399997,2868.402156499971,2868.402156499971,2868.453498499992,c,1,0.03513490001205355,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,23,3,95,3,2868.4713158999803,,2868.4553417999996,2868.4713158999803,2869.4541451999685,2869.4541451999685,2869.4541451999685,2869.4541451999685,2869.4676716999966,2870.4669715999626,2870.4669715999626,2870.6856097999844,x,0,0.21687320002820343,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,24,0,96,0,2870.7028491999954,,2870.68734579999,2870.7028491999954,2871.6995361999725,2871.6995361999725,2871.6995361999725,2871.6995361999725,2871.6995361999725,2872.6985869999626,2872.6985869999626,2872.9502789999824,v,0,0.23580979998223484,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,24,1,97,1,2872.967591399967,,2872.9523343999754,2872.967591399967,2873.9641204999643,2873.9641204999643,2873.9641204999643,2873.9641204999643,2873.9641204999643,2874.9632911999943,2874.9632911999943,2875.248451399966,z,0,0.27937559998827055,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,24,2,98,2,2875.266072999977,,2875.250282599998,2875.266072999977,2876.262235699978,2876.262235699978,2876.262235699978,2876.262235699978,2876.262235699978,2877.261410199979,2877.261410199979,2877.5794701999985,c,1,0.3037198000238277,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,0,4,1,24,3,99,3,2877.597017299966,,2877.5813121999963,2877.597017299966,2878.579994699976,2878.579994699976,2878.579994699976,2878.579994699976,2878.5937857999816,2879.5928742999677,2879.5928742999677,2879.827908199979,x,0,0.21939189999829978,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,0,4,1,25,0,100,0,2879.8453384999884,,2879.8299600000028,2879.8453384999884,2880.8419174000155,2880.8419174000155,2880.8419174000155,2880.8419174000155,2880.8419174000155,2881.841021,2881.841021,2882.1257013999857,v,0,0.28088919998845086,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,0,4,1,25,1,101,1,2882.143407900003,,2882.128138799977,2882.143407900003,2883.139987499977,2883.139987499977,2883.139987499977,2883.139987499977,2883.139987499977,2884.139082700014,2884.139082700014,2884.540126500011,z,0,0.385288399993442,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,0,4,1,25,2,102,2,2884.5579333999776,,2884.5419622999616,2884.5579333999776,2885.541221399966,2885.541221399966,2885.541221399966,2885.541221399966,2885.5544236999704,2886.55366949999,2886.55366949999,2886.855782700004,c,1,0.3002668999833986,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
