pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_2.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp_2.started,routine_2.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,,,,,21,2,86,3,1083.3775521999924,,,,,,,,,,,,,,,,1083.3639885999728,1083.3775521999924,1084.3765667999396,1084.3765667999396,1084.3765667999396,1084.3765667999396,1084.3765667999396,1085.3757516000187,1085.3757516000187,1089.2574607999995,z,1,3.8643506000516936,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,21,3,87,1,1089.272805799963,,,,,,,,,,,,,,,,1089.2590065000113,1089.272805799963,1090.271990399924,1090.271990399924,1090.271990399924,1090.271990399924,1090.2884156999644,1091.2708062999882,1091.2708062999882,1093.0377808000194,v,1,1.7533130999654531,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,22,0,88,2,1093.052902400028,,,,,,,,,,,,,,,,1093.0395577999298,1093.052902400028,1094.0519744999474,1094.0519744999474,1094.0519744999474,1094.0519744999474,1094.0519744999474,1095.050202799961,1095.050202799961,1097.433788400027,x,0,2.3784126999089494,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,22,1,89,0,1097.448610499967,,,,,,,,,,,,,,,,1097.4353781000245,1097.448610499967,1098.4483455999289,1098.4483455999289,1098.4483455999289,1098.4483455999289,1098.4483455999289,1099.4471698999405,1099.4471698999405,1100.8644776999718,c,0,1.4019731000298634,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,22,2,90,1,1100.8797521999804,,,,,,,,,,,,,,,,1100.8661276999628,1100.8797521999804,1101.8786915999372,1101.8786915999372,1101.8786915999372,1101.8786915999372,1101.8786915999372,1102.8779388000257,1102.8779388000257,1104.12826389994,v,1,1.2377726000268012,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,22,3,91,3,1104.143516800017,,,,,,,,,,,,,,,,1104.1297330999514,1104.143516800017,1105.1430227999808,1105.1430227999808,1105.1430227999808,1105.1430227999808,1105.1430227999808,1106.1426622999134,1106.1426622999134,1107.175317300018,z,1,1.0266570000676438,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,23,0,92,0,1107.191154,,,,,,,,,,,,,,,,1107.176944399951,1107.191154,1108.1901270999806,1108.1901270999806,1108.1901270999806,1108.1901270999806,1108.1901270999806,1109.1894076999743,1109.1894076999743,1110.0405861999607,c,0,0.8398325999733061,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,23,1,93,1,1110.0554756999481,,,,,,,,,,,,,,,,1110.0423737999517,1110.0554756999481,1111.0554862999124,1111.0554862999124,1111.0554862999124,1111.0554862999124,1111.0554862999124,1112.0540471000131,1112.0540471000131,1113.3703841000097,v,1,1.3048439000267535,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,23,2,94,3,1113.385872200015,,,,,,,,,,,,,,,,1113.372183199972,1113.385872200015,1114.385115299956,1114.385115299956,1114.385115299956,1114.385115299956,1114.385115299956,1115.3845216999762,1115.3845216999762,1116.2854094000068,z,1,0.8918688999256119,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,23,3,95,1,1116.3001842999365,,,,,,,,,,,,,,,,1116.2871930999681,1116.3001842999365,1117.2997314999811,1117.2997314999811,1117.2997314999811,1117.2997314999811,1117.2997314999811,1118.298594599939,1118.298594599939,1119.3827298999531,v,1,1.0669738999567926,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,24,0,96,3,1119.3976417999947,,,,,,,,,,,,,,,,1119.3844802000094,1119.3976417999947,1120.3968328000046,1120.3968328000046,1120.3968328000046,1120.3968328000046,1120.3968328000046,1121.396000699955,1121.396000699955,1122.330649600015,z,1,0.9232388000236824,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,24,1,97,0,1122.3451770999236,,,,,,,,,,,,,,,,1122.332393300021,1122.3451770999236,1123.3443808999145,1123.3443808999145,1123.3443808999145,1123.3443808999145,1123.3443808999145,1124.3436185999308,1124.3436185999308,1125.5611241000006,c,0,1.2033042000839487,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,24,2,98,2,1125.576002100017,,,,,,,,,,,,,,,,1125.5629080999643,1125.576002100017,1126.5753105999902,1126.5753105999902,1126.5753105999902,1126.5753105999902,1126.5753105999902,1127.5744834999787,1127.5744834999787,1129.6578202999663,x,0,2.079193399986252,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,24,3,99,0,1129.6725702999393,,,,,,,,,,,,,,,,1129.6595915999496,1129.6725702999393,1130.6718838999514,1130.6718838999514,1130.6718838999514,1130.6718838999514,1130.6718838999514,1131.671010699938,1131.671010699938,1133.0214472999796,c,0,1.3441246999427676,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,25,0,100,1,1133.036450900021,,,,,,,,,,,,,,,,1133.0232260000193,1133.036450900021,1134.0356992000015,1134.0356992000015,1134.0356992000015,1134.0356992000015,1134.0356992000015,1135.035130299977,1135.035130299977,1135.8359662999865,v,1,0.7848973999498412,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,25,1,101,3,1135.8508730999893,,,,,,,,,,,,,,,,1135.8378594999667,1135.8508730999893,1136.8499430000084,1136.8499430000084,1136.8499430000084,1136.8499430000084,1136.8499430000084,1137.8490862000035,1137.8490862000035,1138.933166999952,z,1,1.07463419996202,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,25,2,102,0,1138.9480801000027,,,,,,,,,,,,,,,,1138.9349920999957,1138.9480801000027,1139.9477299000137,1139.9477299000137,1139.9477299000137,1139.9477299000137,1139.9477299000137,1140.9466356999474,1140.9466356999474,1142.4477252999786,c,0,1.4956260999897495,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,25,3,103,1,1142.462019699975,,,,,,,,,,,,,,,,1142.4494842999848,1142.462019699975,1143.461277000024,1143.461277000024,1143.461277000024,1143.461277000024,1143.461277000024,1144.4604641000042,1144.4604641000042,1145.811030699988,v,1,1.3449479999253526,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,26,0,104,0,1145.8262071999488,,,,,,,,,,,,,,,,1145.8130157999694,1145.8262071999488,1146.8250859000254,1146.8250859000254,1146.8250859000254,1146.8250859000254,1146.8250859000254,1147.8251503999345,1147.8251503999345,1150.1578244999982,c,0,2.326109900022857,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,26,1,105,3,1150.1723897999618,,,,,,,,,,,,,,,,1150.1600755000254,1150.1723897999618,1151.170915100025,1151.170915100025,1151.170915100025,1151.170915100025,1151.170915100025,1152.1709467999171,1152.1709467999171,1153.7203457999276,z,1,1.5348009000299498,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,26,2,106,3,1153.7359571999405,,,,,,,,,,,,,,,,1153.721822499996,1153.7359571999405,1154.7356849999633,1154.7356849999633,1154.7356849999633,1154.7356849999633,1154.7356849999633,1155.7346964000026,1155.7346964000026,1156.6356367999688,z,1,0.8880699999863282,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,26,3,107,0,1156.6505345000187,,,,,,,,,,,,,,,,1156.6373822999885,1156.6505345000187,1157.6496957999188,1157.6496957999188,1157.6496957999188,1157.6496957999188,1157.6496957999188,1158.649993399973,1158.649993399973,1159.6996116000228,c,0,1.035617799963802,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,27,0,108,3,1159.7144380999962,,,,,,,,,,,,,,,,1159.7015448999591,1159.7144380999962,1160.7138007999165,1160.7138007999165,1160.7138007999165,1160.7138007999165,1160.7138007999165,1161.7131050999742,1161.7131050999742,1162.6967475999845,z,1,0.9725142000243068,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,27,1,109,2,1162.7118118000217,,,,,,,,,,,,,,,,1162.6986420999747,1162.7118118000217,1163.71130309999,1163.71130309999,1163.71130309999,1163.71130309999,1163.71130309999,1164.7106599999825,1164.7106599999825,1165.9448872000212,x,0,1.2175793999340385,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,27,2,110,1,1165.959573399974,,,,,,,,,,,,,,,,1165.947547800024,1165.959573399974,1166.9586933000246,1166.9586933000246,1166.9586933000246,1166.9586933000246,1166.9586933000246,1167.9578050000127,1167.9578050000127,1168.9753505999688,v,1,1.0089950000401586,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,27,3,111,2,1168.990393599961,,,,,,,,,,,,,,,,1168.9771462000208,1168.990393599961,1169.9896923999768,1169.9896923999768,1169.9896923999768,1169.9896923999768,1169.9896923999768,1170.9887391999364,1170.9887391999364,1172.6387290999992,x,0,1.6427206000080332,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,28,0,112,3,1172.6536774999695,,,,,,,,,,,,,,,,1172.640497299959,1172.6536774999695,1173.6531154999975,1173.6531154999975,1173.6531154999975,1173.6531154999975,1173.6531154999975,1174.6525096999248,1174.6525096999248,1175.636207100004,z,1,0.9696938999695703,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,28,1,113,0,1175.6511927000247,,,,,,,,,,,,,,,,1175.6379899999592,1175.6511927000247,1176.6505502000218,1176.6505502000218,1176.6505502000218,1176.6505502000218,1176.6505502000218,1177.6496315000113,1177.6496315000113,1178.900761900004,c,0,1.2466335999779403,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,28,2,114,2,1178.91525979992,,,,,,,,,,,,,,,,1178.9025680000195,1178.91525979992,1179.9148014999228,1179.9148014999228,1179.9148014999228,1179.9148014999228,1179.9148014999228,1180.9139394999947,1180.9139394999947,1183.1637471999275,x,0,2.2400958999060094,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,28,3,115,2,1183.1784947999986,,,,,,,,,,,,,,,,1183.1655103999656,1183.1784947999986,1184.1781942999223,1184.1781942999223,1184.1781942999223,1184.1781942999223,1184.1781942999223,1185.177055499982,1185.177055499982,1186.0617883999366,x,0,0.879919599974528,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,29,0,116,1,1186.0766294000205,,,,,,,,,,,,,,,,1186.0635575000197,1186.0766294000205,1187.0752504999982,1187.0752504999982,1187.0752504999982,1187.0752504999982,1187.0920581999235,1188.0746372999856,1188.0746372999856,1189.1087528999196,v,1,1.0187681000679731,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,29,1,117,0,1189.123923099949,,,,,,,,,,,,,,,,1189.110751500004,1189.123923099949,1190.1230098999804,1190.1230098999804,1190.1230098999804,1190.1230098999804,1190.1230098999804,1191.1215839999495,1191.1215839999495,1193.0725535999518,c,0,1.9347898999694735,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,29,2,118,3,1193.08742789994,,,,,,,,,,,,,,,,1193.0743225999177,1193.08742789994,1194.0864037999418,1194.0864037999418,1194.0864037999418,1194.0864037999418,1194.1032063999446,1195.0854472999927,1195.0854472999927,1196.319923599949,z,1,1.228633499937132,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,29,3,119,0,1196.334379500011,,,,,,,,,,,,,,,,1196.321704300004,1196.334379500011,1197.3338022999233,1197.3338022999233,1197.3338022999233,1197.3338022999233,1197.3338022999233,1198.3331743999152,1198.3331743999152,1199.2671435999218,c,0,0.91764969995711,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,30,0,120,3,1199.2821228000103,,,,,,,,,,,,,,,,1199.2689536999678,1199.2821228000103,1200.281349399942,1200.281349399942,1200.281349399942,1200.281349399942,1200.281349399942,1201.2804604999255,1201.2804604999255,1203.0466649999144,z,1,1.7494649000000209,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,30,1,121,2,1203.0620600000257,,,,,,,,,,,,,,,,1203.0484419999411,1203.0620600000257,1204.0616042999318,1204.0616042999318,1204.0616042999318,1204.0616042999318,1204.0616042999318,1205.0606931999791,1205.0606931999791,1206.3780008999165,x,0,1.2998672999674454,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,30,2,122,2,1206.3930131000234,,,,,,,,,,,,,,,,1206.3797847999958,1206.3930131000234,1207.3920858999481,1207.3920858999481,1207.3920858999481,1207.3920858999481,1207.4089706999948,1208.3913984999526,1208.3913984999526,1209.2757630000124,x,0,0.8703915999503806,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,30,3,123,0,1209.2906990000047,,,,,,,,,,,,,,,,1209.2774973999476,1209.2906990000047,1210.289620699943,1210.289620699943,1210.289620699943,1210.289620699943,1210.289620699943,1211.2887675999664,1211.2887675999664,1212.4892869999167,c,0,1.1929451000178233,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,31,0,124,1,1212.504174600006,,,,,,,,,,,,,,,,1212.4910946999444,1212.504174600006,1213.504187499988,1213.504187499988,1213.504187499988,1213.504187499988,1213.504187499988,1214.502992499969,1214.502992499969,1215.7538766999496,v,1,1.244911800022237,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,31,1,125,0,1215.768758399994,,,,,,,,,,,,,,,,1215.755918400013,1215.768758399994,1216.7680716000032,1216.7680716000032,1216.7680716000032,1216.7680716000032,1216.7680716000032,1217.766770199989,1217.766770199989,1219.917190899956,c,0,2.1373209999874234,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,31,2,126,0,1219.9320066999644,,,,,,,,,,,,,,,,1219.9189679999836,1219.9320066999644,1220.9310189000098,1220.9310189000098,1220.9310189000098,1220.9310189000098,1220.9477579999948,1221.9300527999876,1221.9300527999876,1223.630527399946,c,0,1.694203200051561,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,31,3,127,1,1223.6454908999149,,,,,,,,,,,,,,,,1223.632160399924,1223.6454908999149,1224.6446014000103,1224.6446014000103,1224.6446014000103,1224.6446014000103,1224.6446014000103,1225.6439652999397,1225.6439652999397,1227.2270341999829,v,1,1.575270300032571,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,32,0,128,0,1227.2422202000162,,,,,,,,,,,,,,,,1227.2290756999282,1227.2422202000162,1228.2417825999437,1228.2417825999437,1228.2417825999437,1228.2417825999437,1228.2417825999437,1229.2407187999925,1229.2407187999925,1230.4579113000073,c,0,1.2130370999220759,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,32,1,129,1,1230.4730940000154,,,,,,,,,,,,,,,,1230.4598517999984,1230.4730940000154,1231.4724021999864,1231.4724021999864,1231.4724021999864,1231.4724021999864,1231.4724021999864,1232.471858899924,1232.471858899924,1233.622476199991,v,1,1.14666169998236,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,32,2,130,2,1233.6370582999662,,,,,,,,,,,,,,,,1233.6242775999708,1233.6370582999662,1234.6364139999496,1234.6364139999496,1234.6364139999496,1234.6364139999496,1234.6364139999496,1235.6355684999144,1235.6355684999144,1237.4528359000105,x,0,1.8113546000095084,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,32,3,131,0,1237.4673660999397,,,,,,,,,,,,,,,,1237.4546724000247,1237.4673660999397,1238.4667015000014,1238.4667015000014,1238.4667015000014,1238.4667015000014,1238.4667015000014,1239.4656261999626,1239.4656261999626,1240.6996906999266,c,0,1.2322433999506757,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,33,0,132,2,1240.7145559999626,,,,,,,,,,,,,,,,1240.7014710999792,1240.7145559999626,1241.7139588999562,1241.7139588999562,1241.7139588999562,1241.7139588999562,1241.7139588999562,1242.7130865999497,1242.7130865999497,1244.3129029999254,x,0,1.5864783000433818,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,33,1,133,0,1244.3280458999798,,,,,,,,,,,,,,,,1244.3148486999562,1244.3280458999798,1245.3276584999403,1245.3276584999403,1245.3276584999403,1245.3276584999403,1245.3276584999403,1246.3267730999505,1246.3267730999505,1247.9100423000054,c,0,1.579280799953267,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,33,2,134,3,1247.925128199975,,,,,,,,,,,,,,,,1247.9116846999386,1247.925128199975,1248.925063899951,1248.925063899951,1248.925063899951,1248.925063899951,1248.925063899951,1249.9236114999512,1249.9236114999512,1250.8083832999691,z,1,0.869394899928011,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,33,3,135,2,1250.823382099974,,,,,,,,,,,,,,,,1250.8104120999342,1250.823382099974,1251.8222872000188,1251.8222872000188,1251.8222872000188,1251.8222872000188,1251.838983799913,1252.8213544000173,1252.8213544000173,1255.5867237999337,x,0,2.7532597999088466,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,34,0,136,3,1255.6024939999916,,,,,,,,,,,,,,,,1255.5879191999556,1255.6024939999916,1256.6015949000139,1256.6015949000139,1256.6015949000139,1256.6015949000139,1256.6015949000139,1257.6004286999814,1257.6004286999814,1259.3677785999607,z,1,1.762310600024648,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,34,1,137,2,1259.3827291999478,,,,,,,,,,,,,,,,1259.3694656000007,1259.3827291999478,1260.3818546999246,1260.3818546999246,1260.3818546999246,1260.3818546999246,1260.3818546999246,1261.3810587999178,1261.3810587999178,1263.0308476999635,x,0,1.635097699938342,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,34,2,138,3,1263.0464320000028,,,,,,,,,,,,,,,,1263.032500399975,1263.0464320000028,1264.0455491999164,1264.0455491999164,1264.0455491999164,1264.0455491999164,1264.0455491999164,1265.0447582999477,1265.0447582999477,1266.7619765999261,z,1,1.7106635000091046,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,34,3,139,0,1266.7765531999758,,,,,,,,,,,,,,,,1266.7638401999138,1266.7765531999758,1267.7758770999499,1267.7758770999499,1267.7758770999499,1267.7758770999499,1267.7758770999499,1268.775116099976,1268.775116099976,1270.507916499977,c,0,1.7292610999429598,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,35,0,140,1,1270.5232881000265,,,,,,,,,,,,,,,,1270.509272199939,1270.5232881000265,1271.5226927999174,1271.5226927999174,1271.5226927999174,1271.5226927999174,1271.5226927999174,1272.521931599942,1272.521931599942,1273.672658400028,v,1,1.1411172000225633,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,35,1,141,2,1273.6875790000195,,,,,,,,,,,,,,,,1273.674352800008,1273.6875790000195,1274.6869388999185,1274.6869388999185,1274.6869388999185,1274.6869388999185,1274.6869388999185,1275.685885899933,1275.685885899933,1277.1698179999366,x,0,1.4731050999835134,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,35,2,142,0,1277.1848590999143,,,,,,,,,,,,,,,,1277.1715500999708,1277.1848590999143,1278.1839019999607,1278.1839019999607,1278.1839019999607,1278.1839019999607,1278.2009111000225,1279.1833561999956,1279.1833561999956,1280.9165567000164,c,0,1.7287045000120997,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,35,3,143,3,1280.93120370002,,,,,,,,,,,,,,,,1280.9182106999215,1280.93120370002,1281.9309451999143,1281.9309451999143,1281.9309451999143,1281.9309451999143,1281.9309451999143,1282.9299948000116,1282.9299948000116,1284.0304715000093,z,1,1.092921599978581,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,36,0,144,0,1284.0455592999933,,,,,,,,,,,,,,,,1284.0323829000117,1284.0455592999933,1285.0448784999317,1285.0448784999317,1285.0448784999317,1285.0448784999317,1285.0448784999317,1286.0441153999418,1286.0441153999418,1287.9104841999942,c,0,1.8523094999836758,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,36,1,145,1,1287.9254871999146,,,,,,,,,,,,,,,,1287.9122482999228,1287.9254871999146,1288.9251664999174,1288.9251664999174,1288.9251664999174,1288.9251664999174,1288.9251664999174,1289.924794999999,1289.924794999999,1291.124748299946,v,1,1.1851075999438763,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,36,2,146,1,1291.1398399999598,,,,,,,,,,,,,,,,1291.1266026999801,1291.1398399999598,1292.1394454999827,1292.1394454999827,1292.1394454999827,1292.1394454999827,1292.1394454999827,1293.1380786999362,1293.1380786999362,1294.0894644999644,v,1,0.9456273000687361,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,36,3,147,3,1294.104266499984,,,,,,,,,,,,,,,,1294.091023499961,1294.104266499984,1295.1030491000274,1295.1030491000274,1295.1030491000274,1295.1030491000274,1295.1030491000274,1296.1025483999401,1296.1025483999401,1296.9538877999876,z,1,0.8494845000095665,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,37,0,148,1,1296.968462000019,,,,,,,,,,,,,,,,1296.9556247999426,1296.968462000019,1297.9676481999923,1297.9676481999923,1297.9676481999923,1297.9676481999923,1297.9676481999923,1298.9666128000244,1298.9666128000244,1299.8843255999964,v,1,0.9012635999824852,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,37,1,149,2,1299.8992525999201,,,,,,,,,,,,,,,,1299.8861063999357,1299.8992525999201,1300.8988051000051,1300.8988051000051,1300.8988051000051,1300.8988051000051,1300.8988051000051,1301.8978760999162,1301.8978760999162,1302.9486330000218,x,0,1.0480873000342399,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,37,2,150,2,1302.9635986000067,,,,,,,,,,,,,,,,1302.9504268999444,1302.9635986000067,1303.9626745999558,1303.9626745999558,1303.9626745999558,1303.9626745999558,1303.9626745999558,1304.9617168999976,1304.9617168999976,1306.1790622000117,x,0,1.213562999968417,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
